data_fraction,method,steps_per_epoch,lambda_orbit,model_name,dataset_kind,relative_l2_mean,relative_l2_std,relative_l2_count,orbit_ood_relative_l2_mean,orbit_ood_relative_l2_std,orbit_ood_relative_l2_count,equivariance_defect_relative_mean,equivariance_defect_relative_std,equivariance_defect_relative_count,latency_ms_per_sample_mean,latency_ms_per_sample_std,latency_ms_per_sample_count,latency_ms_per_batch_mean,latency_ms_per_batch_std,latency_ms_per_batch_count
0.01,aug,4.0,0.05,fno2d,navier_stokes_vorticity2d_boosted,0.7028137780725956,,1,0.71348019503057,,1,0.46962599782273173,,1,25.26608468760969,,1,404.25735500175506,,1
0.01,aug_orbit,4.0,0.05,fno2d,navier_stokes_vorticity2d_boosted,0.6127814203500748,,1,0.6238221572712064,,1,0.43956905603408813,,1,24.243809687322937,,1,387.900954997167,,1
