checkpoint,run_dir,method,seed,severity,severity_scale,max_shift,max_boost,paper_table,epsilon_mean,epsilon_mean_std,epsilon_mean_stderr,equivariance_defect_relative,equivariance_defect_relative_std,equivariance_defect_relative_stderr,eval_seconds,num_batches,num_samples,oracle_canonical_ood_relative_l2,oracle_canonical_ood_relative_l2_std,oracle_canonical_ood_relative_l2_stderr,orbit_ood_relative_l2,orbit_ood_relative_l2_std,orbit_ood_relative_l2_stderr,relative_l2,relative_l2_std,relative_l2_stderr
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_59/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.35/baseline_steps_4/seed_59,baseline_steps_4,59,boost_0.35,1.4,,0.35,oracle_canonicalization,0.2630163317080587,0.09896007962304945,0.0030925024882202954,0.8358199633657932,0.2629781302815531,0.008218066571298534,17.85152100000414,16,256,0.943710302002728,0.17376098973254886,0.005430030929142152,0.9983395598828793,0.20629258598473144,0.006446643312022857,0.9437103047966957,0.17376106835460264,0.010860066772162665
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_71/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.35/baseline_steps_4/seed_71,baseline_steps_4,71,boost_0.35,1.4,,0.35,oracle_canonicalization,0.2626053432468325,0.1016533802676631,0.003176668133364472,0.8571780566126108,0.27856827754655344,0.008705258673329795,19.893336000008276,16,256,0.9132923018187284,0.12117532880504082,0.0037867290251575258,0.959999761544168,0.16690639500093798,0.005215824843779312,0.9132923185825348,0.12117525625726981,0.007573453516079363
runs/ablations/2d_galilean_n64_2pct_lambda_robustness/fraction_0.02/aug_orbit_lambda_0.1_steps_4/seed_23/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_orbit_lambda_0.1_steps_4/seed_23,aug_orbit_lambda_0.1_steps_4,23,boost_0.50,2.0,,0.5,oracle_canonicalization,0.38768798718228936,0.14380211705701312,0.00449381615803166,0.43329867720603943,0.24745034688097595,0.007732823340030498,29.421432300005108,16,256,0.35174218798056245,0.07784315962704715,0.0024325987383452233,0.4650816125795245,0.22417884806109478,0.007005589001909212,0.35174218751490116,0.077843177434051,0.004865198589628188
runs/ablations/2d_galilean_n64_2pct_lambda_robustness/fraction_0.02/aug_orbit_lambda_0.1_steps_4/seed_31/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_orbit_lambda_0.1_steps_4/seed_31,aug_orbit_lambda_0.1_steps_4,31,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3826131522655487,0.14248563416897078,0.004452676067780337,0.46008896362036467,0.26260268029982253,0.008206333759369454,22.022254500014242,16,256,0.37398372776806355,0.0797110846945871,0.002490971396705847,0.49626670638099313,0.23572963503693356,0.007366551094904174,0.37398373521864414,0.0797110701849171,0.004981941886557319
runs/ablations/2d_galilean_n64_2pct_lambda_robustness/fraction_0.02/aug_orbit_lambda_0.1_steps_4/seed_47/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_orbit_lambda_0.1_steps_4/seed_47,aug_orbit_lambda_0.1_steps_4,47,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3815209795720875,0.14416674561734744,0.004505210800542107,0.46700761606916785,0.2733581228830139,0.008542441340094185,18.631460000004154,16,256,0.3763684341683984,0.08209717986590834,0.0025655368708096355,0.5050130616873503,0.25276152813222624,0.00789879775413207,0.37636843882501125,0.08209717624324323,0.0051310735152027016
runs/ablations/2d_galilean_n64_2pct_lambda_robustness/fraction_0.02/aug_orbit_lambda_0.1_steps_4/seed_59/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_orbit_lambda_0.1_steps_4/seed_59,aug_orbit_lambda_0.1_steps_4,59,boost_0.50,2.0,,0.5,oracle_canonicalization,0.37573762563988566,0.14137153739852967,0.004417860543704052,0.4478203230537474,0.30738210145375106,0.00960569067042972,31.99612400002661,16,256,0.31893746508285403,0.10069070574505054,0.0031465845545328294,0.47255608532577753,0.28885844442117087,0.00902682638816159,0.3189374580979347,0.10069071630808267,0.006293169769255167
runs/ablations/2d_galilean_n64_2pct_lambda_robustness/fraction_0.02/aug_orbit_lambda_0.1_steps_4/seed_71/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_orbit_lambda_0.1_steps_4/seed_71,aug_orbit_lambda_0.1_steps_4,71,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3751505007967353,0.14521910938926177,0.0045380971684144305,0.4720157156698406,0.25791785563933084,0.008059932988729089,19.23494089997257,16,256,0.4171714377589524,0.07889956731808323,0.002465611478690101,0.516153625678271,0.22610246513529733,0.007065702035478042,0.4171714447438717,0.07889951710680652,0.004931219819175408
runs/ablations/2d_galilean_n64_label_efficiency_compute_matched/fraction_0.02/aug_steps_6/seed_23/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_steps_6/seed_23,aug_steps_6,23,boost_0.50,2.0,,0.5,oracle_canonicalization,0.38768798718228936,0.14380211705701312,0.00449381615803166,0.5706425551325083,0.25401841652410223,0.007938075516378195,18.566135100001702,16,256,0.4750366169027984,0.090498834816954,0.0028280885880298126,0.5874029514379799,0.217005779250019,0.006781430601563093,0.47503660432994366,0.09049889438112348,0.005656180898820217
runs/ablations/2d_galilean_n64_label_efficiency_compute_matched/fraction_0.02/aug_steps_6/seed_31/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_steps_6/seed_31,aug_steps_6,31,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3826131522655487,0.14248563416897078,0.004452676067780337,0.6294430182315409,0.26493589736155,0.008279246792548437,17.889072599995416,16,256,0.5449895355850458,0.09357927311932543,0.0029243522849789197,0.6562302224338055,0.21631172886163846,0.006759741526926202,0.5449895411729813,0.09357927292090563,0.005848704557556602
runs/ablations/2d_galilean_n64_label_efficiency_compute_matched/fraction_0.02/aug_steps_6/seed_47/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_steps_6/seed_47,aug_steps_6,47,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3815209795720875,0.14416674561734744,0.004505210800542107,0.6090427222661674,0.25007413985599336,0.007814816870499793,16.986725300026592,16,256,0.5343834878876805,0.09393665185021795,0.002935520370319311,0.6413239790126681,0.21598779063229287,0.006749618457259152,0.5343834832310677,0.093936737826763,0.005871046114172687
runs/ablations/2d_galilean_n64_label_efficiency_compute_matched/fraction_0.02/aug_steps_6/seed_59/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_steps_6/seed_59,aug_steps_6,59,boost_0.50,2.0,,0.5,oracle_canonicalization,0.37573762563988566,0.14137153739852967,0.004417860543704052,0.554912852589041,0.31200063369038183,0.009750019802824432,16.693677100003697,16,256,0.4084545481018722,0.11186899895774348,0.0034959062174294837,0.5645235329866409,0.28878808425503927,0.009024627632969977,0.40845455043017864,0.11186895923746494,0.006991809952341559
runs/ablations/2d_galilean_n64_label_efficiency_compute_matched/fraction_0.02/aug_steps_6/seed_71/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/aug_steps_6/seed_71,aug_steps_6,71,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3751505007967353,0.14521910938926177,0.0045380971684144305,0.6216061231680214,0.2598739853109581,0.008121062040967441,24.644532400008757,16,256,0.5415244586765766,0.08886148481643638,0.002776921400513637,0.6293666092678905,0.20996451800144222,0.0065613911875450695,0.5415244773030281,0.08886142370932967,0.005553838981833105
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_23/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/baseline_steps_4/seed_23,baseline_steps_4,23,boost_0.50,2.0,,0.5,oracle_canonicalization,0.38768798718228936,0.14380211705701312,0.00449381615803166,1.0259862383827567,0.30325431888418486,0.009476697465130777,16.081240500003332,16,256,0.8959146635606885,0.1226677606622112,0.0038333675206941,0.9895543623715639,0.18543647841095473,0.005794889950342335,0.895914651453495,0.12266795158318773,0.007666746973949233
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_31/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/baseline_steps_4/seed_31,baseline_steps_4,31,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3826131522655487,0.14248563416897078,0.004452676067780337,1.0594031726941466,0.2819808077687895,0.008811900242774671,17.096950399980415,16,256,0.9457838665693998,0.1381973891916218,0.004318668412238181,1.0390115417540073,0.18007982458873584,0.005627494518397995,0.9457838870584965,0.13819736016476983,0.008637335010298114
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_47/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/baseline_steps_4/seed_47,baseline_steps_4,47,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3815209795720875,0.14416674561734744,0.004505210800542107,1.0870054550468922,0.3021853882553839,0.009443293382980746,17.649983100011013,16,256,0.9447277709841728,0.15180095541734684,0.004743779856792089,1.028118203394115,0.19270021351278016,0.00602188167227438,0.9447278007864952,0.15180089264677668,0.009487555790423543
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_59/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/baseline_steps_4/seed_59,baseline_steps_4,59,boost_0.50,2.0,,0.5,oracle_canonicalization,0.37573762563988566,0.14137153739852967,0.004417860543704052,1.0104689616709948,0.28284361118834933,0.008838862849635917,22.487294399994425,16,256,0.9437102964147925,0.1737610174011905,0.005430031793787203,1.0400208486244082,0.22015845287614236,0.006879951652379449,0.9437103047966957,0.17376106835460264,0.010860066772162665
runs/ablations/2d_galilean_n64_2pct_headline_5seed/fraction_0.02/baseline_steps_4/seed_71/checkpoints/best.pt,runs/ablations/2d_galilean_n64_2pct_oracle_canonicalization/fraction_0.02/boost_0.50/baseline_steps_4/seed_71,baseline_steps_4,71,boost_0.50,2.0,,0.5,oracle_canonicalization,0.3751505007967353,0.14521910938926177,0.0045380971684144305,1.0293351616710424,0.293124273087051,0.009160133533970344,20.27435590000823,16,256,0.9132922980934381,0.12117533766800404,0.003786729302125126,0.9996831770986319,0.19299871645735495,0.006031209889292342,0.9132923185825348,0.12117525625726981,0.007573453516079363
