run_dir,checkpoint,source_method,seed,trainable,epochs,lr,beta_l2_initial,orbit_eta,before_epsilon_mean,before_epsilon_mean_std,before_epsilon_mean_stderr,before_equivariance_defect_relative,before_equivariance_defect_relative_std,before_equivariance_defect_relative_stderr,before_eval_seconds,before_num_batches,before_num_samples,before_orbit_ood_relative_l2,before_orbit_ood_relative_l2_std,before_orbit_ood_relative_l2_stderr,before_relative_l2,before_relative_l2_std,before_relative_l2_stderr,after_epsilon_mean,after_epsilon_mean_std,after_epsilon_mean_stderr,after_equivariance_defect_relative,after_equivariance_defect_relative_std,after_equivariance_defect_relative_stderr,after_eval_seconds,after_num_batches,after_num_samples,after_orbit_ood_relative_l2,after_orbit_ood_relative_l2_std,after_orbit_ood_relative_l2_stderr,after_relative_l2,after_relative_l2_std,after_relative_l2_stderr,relative_l2_delta_pct,orbit_ood_delta_pct,defect_delta_pct
runs\adaptation\2d_galilean_n64_2pct\aug_steps_6\projector_lr_1e-5_beta_0.01_epochs_20\seed_23,runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_23\checkpoints\best.pt,aug_steps_6,23,projector,20,1e-05,0.01,1e-06,0.19175475393421948,0.07083451417549863,0.002213578567984332,0.3603131724521518,0.14884473720474167,0.004651398037648177,14.411191399995005,16,256,0.4995463998056948,0.1189645471517986,0.0037176420984937064,0.47503660432994366,0.09049889438112348,0.005656180898820217,0.19175475393421948,0.07083451417549863,0.002213578567984332,0.3608886911533773,0.14908973416009677,0.004659054192503024,17.13031150000461,16,256,0.500806518830359,0.11107393286508145,0.0034710604020337953,0.47912571765482426,0.08566125118229452,0.0053538281988934075,0.86079962840937,0.25225264863371066,0.15972735531948334
runs\adaptation\2d_galilean_n64_2pct\aug_steps_6\projector_lr_1e-5_beta_0.01_epochs_20\seed_31,runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_31\checkpoints\best.pt,aug_steps_6,31,projector,20,1e-05,0.01,1e-06,0.19060965278185904,0.06833223063183191,0.0021353822072447473,0.40557977464050055,0.16593284327096533,0.0051854013522176666,14.529501800003345,16,256,0.570942085236311,0.12338830567153962,0.003855884552235613,0.5449895411729813,0.09357927292090563,0.005848704557556602,0.19060965278185904,0.06833223063183191,0.0021353822072447473,0.40701288636773825,0.16629018771167478,0.005196568365989837,14.359195999990334,16,256,0.568775175139308,0.11436248180569356,0.0035738275564279236,0.5453760847449303,0.08858489864779062,0.005536556165486914,0.07092678716678069,-0.3795323821865537,0.35334891354186215
runs\adaptation\2d_galilean_n64_2pct\aug_steps_6\projector_lr_1e-5_beta_0.01_epochs_20\seed_47,runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_47\checkpoints\best.pt,aug_steps_6,47,projector,20,1e-05,0.01,1e-06,0.18835709523409605,0.0718782420704354,0.0022461950647011063,0.3892350606620312,0.14914569479903347,0.004660802962469796,15.365032999994582,16,256,0.5572710316628218,0.12164924626201783,0.003801538945688057,0.5343834832310677,0.093936737826763,0.005871046114172687,0.18835709523409605,0.0718782420704354,0.0022461950647011063,0.38957355776801705,0.14918111929955707,0.004661909978111159,15.833094000001438,16,256,0.5566017832607031,0.11483716551676237,0.003588661422398824,0.5358111150562763,0.08969325891690451,0.005605828682306532,0.26715493087037245,-0.12009387965524754,0.08696470081861474
