data_fraction,seed,lambda_orbit,aug_relative_l2,aug_orbit_relative_l2,relative_l2_delta_pct,aug_ood_relative_l2,aug_orbit_ood_relative_l2,orbit_ood_delta_pct,aug_defect,aug_orbit_defect,defect_delta_pct
0.01,23,0.05,1.0537799000740051,0.9240379706025124,-12.312052019817532,1.09017126634717,0.9559041131287812,-12.316152274704228,0.6900918055325747,0.5733970357105136,-16.910035575919135
0.01,31,0.05,1.059535950422287,0.9755459800362588,-7.927052437678328,1.0777944661676884,0.9948780983686448,-7.693152117756652,0.7222984954714775,0.580097733065486,-19.68725717934253
0.01,47,0.05,1.0697845742106438,1.0226255357265472,-4.408274303159921,1.080942254513502,1.0333874858915806,-4.399381042174566,0.6521333251148462,0.5622379146516323,-13.784820833589906
