data_fraction,method,steps_per_epoch,lambda_orbit,model_name,dataset_kind,relative_l2_mean,relative_l2_std,relative_l2_count,orbit_ood_relative_l2_mean,orbit_ood_relative_l2_std,orbit_ood_relative_l2_count,equivariance_defect_relative_mean,equivariance_defect_relative_std,equivariance_defect_relative_count,latency_ms_per_sample_mean,latency_ms_per_sample_std,latency_ms_per_sample_count,latency_ms_per_batch_mean,latency_ms_per_batch_std,latency_ms_per_batch_count
0.01,aug,4.0,0.05,fno2d,navier_stokes_vorticity2d_boosted,1.008091467122237,0.06393130800667318,3,1.0307382742563884,0.0521741792997455,3,0.6255468713740507,0.02850437506939167,3,4.0518018751754425,0.24132596180648463,3,64.82883000280708,3.861215388903754,3
0.01,aug_orbit,4.0,0.05,fno2d,navier_stokes_vorticity2d_boosted,0.7952392548322678,0.07136828053582843,3,0.8105317391455173,0.06412921205420949,3,0.5060723051428795,0.027272932652850166,3,3.8063868749304675,0.4327447937067262,3,60.90218999888748,6.923916699307619,3
