data_fraction,seed,lambda_orbit,aug_relative_l2,aug_orbit_relative_l2,relative_l2_delta_pct,aug_ood_relative_l2,aug_orbit_ood_relative_l2,orbit_ood_delta_pct,aug_defect,aug_orbit_defect,defect_delta_pct
0.01,23,0.05,0.9356552287936212,0.7460784986615181,-20.261387346333994,0.9725714828819036,0.7749218586832285,-20.322375031293728,0.6168029122054577,0.4993713768199086,-19.038745288289515
0.01,31,0.05,1.0566366165876389,0.8770983070135117,-16.991490428747223,1.073408916592598,0.8845639694482088,-17.593010848452217,0.6573989670723677,0.536071146838367,-18.455736365744045
0.01,47,0.05,1.0319825559854507,0.7625409588217735,-26.109123221214205,1.0462344232946634,0.7721093893051147,-26.201110180098098,0.602438734844327,0.4827743917703628,-19.86332155499364
