data_fraction,method,lambda_orbit,model_name,dataset_kind,relative_l2_mean,relative_l2_std,relative_l2_count,orbit_ood_relative_l2_mean,orbit_ood_relative_l2_std,orbit_ood_relative_l2_count,equivariance_defect_relative_mean,equivariance_defect_relative_std,equivariance_defect_relative_count,latency_ms_per_sample_mean,latency_ms_per_sample_std,latency_ms_per_sample_count,latency_ms_per_batch_mean,latency_ms_per_batch_std,latency_ms_per_batch_count
0.1,aug,0.05,fno2d,navier_stokes_vorticity2d,0.027331176058699686,0.0017018568671822508,3,0.027317137331313763,0.0017199078119925612,3,0.005728574267068372,0.0009861819819534964,3,16.588397187539766,2.726862600993552,3,265.41435500063625,43.62980161589683,3
0.1,aug_orbit,0.05,fno2d,navier_stokes_vorticity2d,0.027407216529051464,0.0020313567541390743,3,0.027403116022469476,0.0020300819699898636,3,0.005741815851309913,0.0009561830518467416,3,13.501803958327704,1.9586475065064788,3,216.02886333324327,31.33836010410366,3
0.25,aug,0.05,fno2d,navier_stokes_vorticity2d,0.011433641930731634,0.0008081140831566742,3,0.011430057978335148,0.0008354512722879017,3,0.0026588390323378044,0.00038322015697120625,3,14.043625937544371,0.2173166219035627,3,224.69801500070994,3.4770659504570034,3
0.25,aug_orbit,0.05,fno2d,navier_stokes_vorticity2d,0.011430701764766127,0.0005525516105054028,3,0.011431034911462726,0.0005831316678812018,3,0.0026605171405981545,0.0003760407108415472,3,13.346859479194487,0.12233728461225624,3,213.5497516671118,1.9573965537960998,3
