data_fraction,seed,lambda_orbit,aug_relative_l2,aug_orbit_relative_l2,relative_l2_delta_pct,aug_orbit_ood_relative_l2,aug_ood_relative_l2,orbit_ood_delta_pct,aug_defect,aug_orbit_defect,defect_delta_pct
0.01,23,0.2,0.0641180325765162,0.061935780569911,-3.403491839836126,0.0617560154641978,0.0639467575238086,-3.425884508366417,0.0447119909513276,0.0431201089231763,-3.5603022685440022
0.01,31,0.2,0.0677630282007157,0.066707189194858,-1.558134330612071,0.0667765842517837,0.0679648108780384,-1.7482968184623582,0.0434290179400704,0.0423385940957814,-2.5108185632788715
0.01,47,0.2,0.0616111941635608,0.0624625214841216,1.3817737703651023,0.0623645692830905,0.0615317526389844,1.353474601954452,0.0422120293951593,0.0425968334893696,0.9115981859294964
